serialNo,productId,description,startDate,endDate,term,termType,productType,productCategory,isPromotionalPriced,isPreferentiallyPriced,isElectronicallyCollected,isInsuranceProduct,firstPaymentDue,annualInterestRate,standardAnnualInterestRate,discountAnnualInterestRate,isBallonProduct,isCancellationProduct,isStaffAgentRestrictedProduct,isMySalesExclusion,isConsumerProduct,repaymentFrequency,productLayoutId
337,3000003419,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,30,WE,CL,HC,TRUE,FALSE,FALSE,TRUE,8,78.00,127.00,8.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,4
338,3000003420,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,FALSE,TRUE,TRUE,9,268.00,666.00,6.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,1
339,3000003421,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,45,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,16,12.00,608.00,3.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,3
340,3000003422,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,BL,HS,FALSE,TRUE,TRUE,TRUE,26,959.00,441.00,9.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
341,3000003423,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,60,WE,CL,HC,TRUE,TRUE,FALSE,FALSE,3,793.00,682.00,10.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,4
342,3000003424,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,BL,MT,TRUE,TRUE,FALSE,TRUE,5,21.00,677.00,1.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,6
343,3000003425,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,75,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,18,612.00,365.00,5.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
344,3000003426,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,BL,HS,FALSE,TRUE,TRUE,FALSE,20,589.00,223.00,8.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,4
345,3000003427,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,FALSE,FALSE,FALSE,16,617.00,311.00,1.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,3
346,3000003428,Gotówka bez U 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,BL,MT,FALSE,TRUE,TRUE,FALSE,17,696.00,225.00,6.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,1
347,3000003429,Gotówka 2016.03 MT,2016-03-01T00:00:00 Z,NULL,104,WE,CL,CDE,TRUE,TRUE,TRUE,TRUE,9,647.00,614.00,8.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,6
348,3000003430,Cancell Mies Gotówka ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,3,205.00,321.00,10.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,5
349,3000003431,Cancell Gotówka ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,HC,TRUE,TRUE,TRUE,FALSE,27,960.00,197.00,1.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
350,3000003432,Cancell Mies Przelew ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,27,305.00,241.00,7.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,6
351,3000003433,Cancell Przelew ALL 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,CDE,FALSE,TRUE,TRUE,TRUE,20,923.00,995.00,5.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,5
352,3000003434,Cancell Mies Gotówka Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,7,954.00,193.00,5.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,2
353,3000003435,Cancell Gotówka Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,HC,TRUE,TRUE,TRUE,TRUE,4,651.00,432.00,6.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
354,3000003436,Cancell Mies Przelew Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,MO,BL,MT,FALSE,FALSE,TRUE,TRUE,12,189.00,196.00,3.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,5
355,3000003437,Cancell Przelew Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,4,25.00,495.00,6.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
356,3000003438,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,17,694.00,732.00,2.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,5
357,3000003439,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,17,498.00,546.00,10.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,4
358,3000003440,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,12,158.00,839.00,9.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,5
359,3000003441,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,FALSE,TRUE,2,986.00,551.00,8.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,5
360,3000003442,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,2,675.00,180.00,1.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
361,3000003443,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,3,973.00,834.00,7.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
362,3000003444,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,17,299.00,304.00,10.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,4
363,3000003445,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,28,524.00,617.00,10.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,5
364,3000003446,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,21,487.00,354.00,2.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
365,3000003447,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,29,54.00,364.00,7.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,3
366,3000003448,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,6,25.00,326.00,7.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,6
367,3000003449,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,29,811.00,363.00,6.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
368,3000003450,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,16,199.00,580.00,10.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
369,3000003451,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,26,767.00,265.00,8.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,3
370,3000003452,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,22,813.00,873.00,9.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
371,3000003453,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,10,973.00,826.00,1.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,4
372,3000003454,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,18,658.00,481.00,9.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
373,3000003455,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,16,409.00,673.00,7.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
374,3000003456,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,26,848.00,395.00,7.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,3
375,3000003457,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,23,75.00,27.00,4.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,2
376,3000003458,PR Mies Gotówka bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,17,505.00,307.00,2.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
377,3000003459,PR Mies Gotówka 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,FALSE,TRUE,FALSE,27,115.00,441.00,2.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
378,3000003460,PR Gotówka bez U 2016.05,2016-05-16T00:00:00 Z,NULL,30,WE,BL,MT,FALSE,TRUE,FALSE,TRUE,10,261.00,482.00,4.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,3
379,3000003461,PR Gotówka 2016.05,2016-05-16T00:00:00 Z,NULL,30,WE,CL,CDE,FALSE,FALSE,FALSE,FALSE,22,471.00,385.00,7.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,3
380,3000003462,Cancell Mies MIX Przelew ALL 2016.05,2016-05-16T00:00:00 Z,NULL,16,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,16,412.00,957.00,9.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,5
381,3000003463,Cancell Mies MIX Przelew Umowa 2016.05,2016-05-16T00:00:00 Z,NULL,16,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,9,435.00,502.00,3.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,3
382,3000003464,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,17,474.00,537.00,5.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
383,3000003465,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,12,807.00,50.00,1.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
384,3000003466,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,14,663.00,117.00,3.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,6
385,3000003467,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,TRUE,TRUE,21,708.00,349.00,4.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,2
386,3000003468,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,477.00,593.00,8.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
387,3000003469,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,8,521.00,797.00,6.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,3
388,3000003470,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,15,887.00,914.00,3.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
389,3000003471,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,23,216.00,11.00,4.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,2
390,3000003472,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,10,850.00,403.00,4.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,2
391,3000003473,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,27,494.00,313.00,7.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,4
392,3000003474,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,24,721.00,766.00,8.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,1
393,3000003475,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,6,41.00,472.00,6.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,2
394,3000003476,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,21,261.00,271.00,9.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,6
395,3000003477,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,21,523.00,738.00,7.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
396,3000003478,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,28,511.00,783.00,10.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,1
397,3000003479,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,TRUE,TRUE,13,38.00,528.00,4.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,3
398,3000003480,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,FALSE,FALSE,28,205.00,533.00,8.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,2
399,3000003481,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,6,216.00,983.00,6.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,1
400,3000003482,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,28,151.00,792.00,3.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,6
401,3000003483,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,3,220.00,29.00,2.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,4
402,3000003488,PR Mies Gotówka bez U 2016.05 MT,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,23,781.00,363.00,4.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,1
403,3000003489,PR Mies Gotówka 2016.05 MT,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,12,563.00,983.00,9.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
404,3000003490,PR Gotówka bez U 2016.05 MT,2016-05-16T00:00:00 Z,NULL,30,WE,BL,HS,TRUE,FALSE,TRUE,TRUE,15,577.00,25.00,7.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,2
405,3000003491,PR Gotówka 2016.05 MT,2016-05-16T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,TRUE,TRUE,FALSE,12,136.00,986.00,8.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,1
406,3000003492,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,FALSE,TRUE,21,401.00,427.00,4.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,6
407,3000003493,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,17,180.00,515.00,6.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,4
408,3000003494,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,FALSE,FALSE,16,223.00,195.00,9.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,5
409,3000003495,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,23,21.00,172.00,6.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
410,3000003496,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,8,81.00,648.00,2.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
411,3000003497,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,FALSE,TRUE,2,343.00,141.00,10.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,5
412,3000003498,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,22,373.00,425.00,3.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,4
413,3000003499,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,12,744.00,763.00,6.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
414,3000003500,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,541.00,638.00,4.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,2
415,3000003501,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,TRUE,TRUE,TRUE,8,418.00,364.00,8.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,6
416,3000003502,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,6,457.00,832.00,3.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
417,3000003503,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,27,106.00,819.00,1.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,6
418,3000003504,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,28,81.00,440.00,9.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
419,3000003505,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,12,369.00,262.00,7.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,4
420,3000003506,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,14,692.00,678.00,5.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,4
421,3000003507,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,14,548.00,65.00,10.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,2
422,3000003508,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,587.00,993.00,6.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,6
423,3000003509,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,29,293.00,845.00,4.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
424,3000003510,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,24,3.00,761.00,4.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
425,3000003511,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,CL,HC,TRUE,FALSE,FALSE,TRUE,19,69.00,289.00,6.00,FALSE,TRUE,TRUE,FALSE,TRUE,MO,4
426,3000003512,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,6,892.00,669.00,5.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,4
427,3000003513,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,29,633.00,650.00,2.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
428,3000003514,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,8,451.00,420.00,2.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,6
429,3000003515,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,28,934.00,473.00,1.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,3
430,3000003516,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,2,113.00,993.00,7.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
431,3000003517,PR JOKER2 Mies MIX Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,29,225.00,762.00,2.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
432,3000003518,PR JOKER2 Mies MIX Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,4,399.00,386.00,10.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
433,3000003519,PR JOKER2 Mies MIX Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,TRUE,FALSE,24,515.00,872.00,9.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,6
434,3000003520,PR JOKER2 Mies MIX Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,4,154.00,436.00,8.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,5
435,3000003521,PR JOKER2 Mies Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,29,163.00,133.00,1.00,TRUE,FALSE,FALSE,FALSE,FALSE,MO,2
436,3000003522,PR JOKER2 Mies Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,27,156.00,270.00,4.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,3
437,3000003523,PR JOKER2 Mies Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,TRUE,FALSE,27,770.00,267.00,6.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,6
438,3000003524,PR JOKER2 Mies Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,23,52.00,829.00,4.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,6
439,3000003525,PR JOKER2 Mies Gotówka bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,3,910.00,532.00,6.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,1
440,3000003526,PR JOKER2 Mies Gotówka 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,11,603.00,862.00,6.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,5
441,3000003527,PR JOKER2 Mies Gotówka bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,4,17.00,423.00,10.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
442,3000003528,PR JOKER2 Mies Gotówka 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,FALSE,FALSE,20,831.00,132.00,1.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,1
443,3000003533,PR JOKER2 Mies Gotówka bez U 2016.06 MT,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,FALSE,15,835.00,202.00,6.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,4
444,3000003534,PR JOKER2 Mies Gotówka 2016.06 MT,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,27,23.00,714.00,6.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,2
445,3000003535,PR JOKER2 Mies Gotówka bez U 2016.06 MT,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,21,656.00,164.00,6.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,3
446,3000003536,PR JOKER2 Mies Gotówka 2016.06 MT,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,11,471.00,640.00,5.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,5
447,3000003537,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,17,664.00,324.00,2.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
448,3000003538,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,14,939.00,16.00,9.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,6
