serialNo,productId,description,startDate,endDate,term,termType,productType,productCategory,isPromotionalPriced,isPreferentiallyPriced,isElectronicallyCollected,isInsuranceProduct,firstPaymentDue,annualInterestRate,standardAnnualInterestRate,discountAnnualInterestRate,isBallonProduct,isCancellationProduct,isStaffAgentRestrictedProduct,isMySalesExclusion,isConsumerProduct,repaymentFrequency,productLayoutId
355,3000003437,Cancell Przelew Umowa 2016.03,2016-03-01T00:00:00 Z,NULL,16,WE,CL,CDE,TRUE,FALSE,TRUE,TRUE,4,25,495,6,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
356,3000003438,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,17,694,732,2,TRUE,FALSE,TRUE,FALSE,TRUE,WK,5
357,3000003439,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,17,498,546,10,TRUE,FALSE,TRUE,FALSE,TRUE,WK,4
358,3000003440,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,12,158,839,9,FALSE,FALSE,FALSE,FALSE,TRUE,MO,5
359,3000003441,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,FALSE,TRUE,2,986,551,8,TRUE,TRUE,FALSE,FALSE,TRUE,MO,5
360,3000003442,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,2,675,180,1,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
361,3000003443,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,3,973,834,7,FALSE,FALSE,FALSE,FALSE,TRUE,MO,4
362,3000003444,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,17,299,304,10,TRUE,TRUE,FALSE,FALSE,TRUE,MO,4
363,3000003445,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,28,524,617,10,TRUE,TRUE,TRUE,FALSE,FALSE,MO,5
364,3000003446,Mies MIX Przelew PP_P3 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,21,487,354,2,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
365,3000003447,Mies MIX Przelew PP_P3 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,29,54,364,7,TRUE,FALSE,TRUE,FALSE,TRUE,WK,3
366,3000003448,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,6,25,326,7,TRUE,FALSE,FALSE,FALSE,TRUE,WK,6
367,3000003449,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,29,811,363,6,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
368,3000003450,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,16,199,580,10,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
369,3000003451,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,26,767,265,8,FALSE,FALSE,FALSE,FALSE,TRUE,WK,3
370,3000003452,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,22,813,873,9,TRUE,FALSE,TRUE,FALSE,TRUE,MO,5
371,3000003453,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,10,973,826,1,FALSE,TRUE,TRUE,FALSE,FALSE,MO,4
372,3000003454,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,TRUE,TRUE,FALSE,18,658,481,9,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
373,3000003455,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,16,409,673,7,TRUE,FALSE,TRUE,FALSE,TRUE,WK,2
374,3000003456,Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,26,848,395,7,TRUE,FALSE,TRUE,FALSE,TRUE,WK,3
375,3000003457,Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,23,75,27,4,TRUE,TRUE,FALSE,FALSE,FALSE,WK,2
376,3000003458,PR Mies Gotówka bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,17,505,307,2,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
377,3000003459,PR Mies Gotówka 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,FALSE,TRUE,FALSE,27,115,441,2,FALSE,TRUE,FALSE,FALSE,FALSE,WK,6
378,3000003460,PR Gotówka bez U 2016.05,2016-05-16T00:00:00 Z,NULL,30,WE,BL,MT,FALSE,TRUE,FALSE,TRUE,10,261,482,4,FALSE,FALSE,TRUE,FALSE,FALSE,MO,3
379,3000003461,PR Gotówka 2016.05,2016-05-16T00:00:00 Z,NULL,30,WE,CL,CDE,FALSE,FALSE,FALSE,FALSE,22,471,385,7,FALSE,TRUE,FALSE,FALSE,TRUE,MO,3
380,3000003462,Cancell Mies MIX Przelew ALL 2016.05,2016-05-16T00:00:00 Z,NULL,16,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,16,412,957,9,TRUE,TRUE,TRUE,FALSE,FALSE,WK,5
381,3000003463,Cancell Mies MIX Przelew Umowa 2016.05,2016-05-16T00:00:00 Z,NULL,16,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,9,435,502,3,TRUE,FALSE,TRUE,FALSE,TRUE,MO,3
382,3000003464,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,17,474,537,5,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
383,3000003465,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,12,807,50,1,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
384,3000003466,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,14,663,117,3,TRUE,FALSE,TRUE,FALSE,FALSE,MO,6
385,3000003467,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,TRUE,TRUE,21,708,349,4,TRUE,FALSE,FALSE,FALSE,TRUE,WK,2
386,3000003468,Zerowy Mies MIX Przelew bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,477,593,8,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
387,3000003469,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,TRUE,FALSE,8,521,797,6,TRUE,TRUE,FALSE,FALSE,FALSE,MO,3
388,3000003470,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,15,887,914,3,FALSE,TRUE,FALSE,FALSE,FALSE,WK,4
389,3000003471,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,23,216,11,4,TRUE,TRUE,FALSE,FALSE,TRUE,WK,2
390,3000003472,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,10,850,403,4,TRUE,FALSE,FALSE,FALSE,TRUE,MO,2
391,3000003473,Zerowy Mies MIX Przelew 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,27,494,313,7,FALSE,FALSE,FALSE,FALSE,FALSE,MO,4
392,3000003474,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,24,721,766,8,TRUE,FALSE,FALSE,FALSE,FALSE,WK,1
393,3000003475,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,6,41,472,6,TRUE,FALSE,FALSE,FALSE,FALSE,WK,2
394,3000003476,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,21,261,271,9,FALSE,TRUE,TRUE,FALSE,FALSE,WK,6
395,3000003477,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,21,523,738,7,TRUE,TRUE,FALSE,FALSE,TRUE,MO,2
396,3000003478,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,28,511,783,10,FALSE,FALSE,FALSE,FALSE,FALSE,MO,1
397,3000003479,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,FALSE,TRUE,TRUE,13,38,528,4,TRUE,TRUE,FALSE,FALSE,FALSE,WK,3
398,3000003480,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,FALSE,FALSE,28,205,533,8,FALSE,TRUE,FALSE,FALSE,TRUE,MO,2
399,3000003481,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,6,216,983,6,FALSE,FALSE,TRUE,FALSE,FALSE,WK,1
400,3000003482,Mies MIX Przelew PP_P2 bez U 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,28,151,792,3,TRUE,FALSE,FALSE,FALSE,FALSE,WK,6
401,3000003483,Mies MIX Przelew PP_P2 2016.05,2016-05-16T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,3,220,29,2,TRUE,TRUE,FALSE,FALSE,TRUE,WK,4
402,3000003488,PR Mies Gotówka bez U 2016.05 MT,2016-05-16T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,23,781,363,4,FALSE,TRUE,FALSE,FALSE,TRUE,WK,1
403,3000003489,PR Mies Gotówka 2016.05 MT,2016-05-16T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,12,563,983,9,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
404,3000003490,PR Gotówka bez U 2016.05 MT,2016-05-16T00:00:00 Z,NULL,30,WE,BL,HS,TRUE,FALSE,TRUE,TRUE,15,577,25,7,TRUE,FALSE,TRUE,FALSE,FALSE,MO,2
405,3000003491,PR Gotówka 2016.05 MT,2016-05-16T00:00:00 Z,NULL,30,WE,CL,HC,FALSE,TRUE,TRUE,FALSE,12,136,986,8,TRUE,TRUE,FALSE,FALSE,FALSE,MO,1
406,3000003492,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,FALSE,TRUE,21,401,427,4,FALSE,FALSE,FALSE,FALSE,FALSE,MO,6
407,3000003493,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,17,180,515,6,TRUE,TRUE,FALSE,FALSE,FALSE,WK,4
408,3000003494,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,FALSE,FALSE,16,223,195,9,FALSE,FALSE,FALSE,FALSE,FALSE,MO,5
409,3000003495,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,23,21,172,6,FALSE,FALSE,FALSE,FALSE,TRUE,MO,6
410,3000003496,BL Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,8,81,648,2,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
411,3000003497,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,TRUE,FALSE,TRUE,2,343,141,10,TRUE,TRUE,TRUE,FALSE,FALSE,WK,5
412,3000003498,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,22,373,425,3,TRUE,FALSE,FALSE,FALSE,TRUE,MO,4
413,3000003499,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,12,744,763,6,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
414,3000003500,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,541,638,4,FALSE,TRUE,FALSE,FALSE,FALSE,MO,2
415,3000003501,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,TRUE,TRUE,TRUE,8,418,364,8,FALSE,TRUE,TRUE,FALSE,FALSE,MO,6
416,3000003502,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,6,457,832,3,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
417,3000003503,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,27,106,819,1,FALSE,TRUE,FALSE,FALSE,TRUE,WK,6
418,3000003504,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,28,81,440,9,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
419,3000003505,E2E Mies Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,12,369,262,7,TRUE,TRUE,FALSE,FALSE,TRUE,WK,4
420,3000003506,E2E Mies Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,14,692,678,5,TRUE,TRUE,TRUE,FALSE,FALSE,WK,4
421,3000003507,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,14,548,65,10,FALSE,TRUE,FALSE,FALSE,FALSE,WK,2
422,3000003508,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,587,993,6,FALSE,FALSE,FALSE,FALSE,TRUE,WK,6
423,3000003509,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,29,293,845,4,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
424,3000003510,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,24,3,761,4,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
425,3000003511,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,CL,HC,TRUE,FALSE,FALSE,TRUE,19,69,289,6,FALSE,TRUE,TRUE,FALSE,TRUE,MO,4
426,3000003512,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,6,892,669,5,FALSE,FALSE,TRUE,FALSE,TRUE,WK,4
427,3000003513,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,29,633,650,2,TRUE,TRUE,TRUE,FALSE,FALSE,MO,2
428,3000003514,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,8,451,420,2,FALSE,FALSE,TRUE,FALSE,TRUE,MO,6
429,3000003515,E2E Mies Konsola Przelew bez U 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,28,934,473,1,FALSE,TRUE,FALSE,FALSE,TRUE,WK,3
430,3000003516,E2E Mies Konsola Przelew 2016.06,2016-06-06T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,2,113,993,7,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
431,3000003517,PR JOKER2 Mies MIX Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,29,225,762,2,TRUE,FALSE,FALSE,FALSE,FALSE,WK,4
432,3000003518,PR JOKER2 Mies MIX Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,FALSE,TRUE,4,399,386,10,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
433,3000003519,PR JOKER2 Mies MIX Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,TRUE,FALSE,24,515,872,9,TRUE,FALSE,FALSE,FALSE,TRUE,MO,6
434,3000003520,PR JOKER2 Mies MIX Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,FALSE,4,154,436,8,TRUE,TRUE,TRUE,FALSE,FALSE,MO,5
435,3000003521,PR JOKER2 Mies Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,29,163,133,1,TRUE,FALSE,FALSE,FALSE,FALSE,MO,2
436,3000003522,PR JOKER2 Mies Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,TRUE,27,156,270,4,TRUE,TRUE,TRUE,FALSE,TRUE,MO,3
437,3000003523,PR JOKER2 Mies Przelew bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,TRUE,FALSE,27,770,267,6,TRUE,FALSE,TRUE,FALSE,FALSE,WK,6
438,3000003524,PR JOKER2 Mies Przelew 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,23,52,829,4,TRUE,FALSE,TRUE,FALSE,FALSE,WK,6
439,3000003525,PR JOKER2 Mies Gotówka bez U 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,3,910,532,6,TRUE,TRUE,TRUE,FALSE,TRUE,WK,1
440,3000003526,PR JOKER2 Mies Gotówka 2016.06,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,11,603,862,6,TRUE,FALSE,TRUE,FALSE,FALSE,MO,5
441,3000003527,PR JOKER2 Mies Gotówka bez U 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,TRUE,4,17,423,10,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
442,3000003528,PR JOKER2 Mies Gotówka 2016.06,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,FALSE,FALSE,20,831,132,1,TRUE,FALSE,TRUE,FALSE,TRUE,MO,1
443,3000003533,PR JOKER2 Mies Gotówka bez U 2016.06 MT,2016-07-04T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,FALSE,15,835,202,6,FALSE,TRUE,TRUE,FALSE,FALSE,MO,4
444,3000003534,PR JOKER2 Mies Gotówka 2016.06 MT,2016-07-04T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,27,23,714,6,TRUE,TRUE,TRUE,FALSE,FALSE,WK,2
445,3000003535,PR JOKER2 Mies Gotówka bez U 2016.06 MT,2016-07-04T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,21,656,164,6,FALSE,FALSE,FALSE,FALSE,FALSE,WK,3
446,3000003536,PR JOKER2 Mies Gotówka 2016.06 MT,2016-07-04T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,11,471,640,5,TRUE,TRUE,FALSE,FALSE,FALSE,MO,5
447,3000003537,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,17,664,324,2,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
448,3000003538,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,14,939,16,9,FALSE,FALSE,FALSE,FALSE,FALSE,WK,6
449,3000003539,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,16,372,84,9,TRUE,TRUE,TRUE,FALSE,FALSE,WK,3
450,3000003540,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,8,227,390,6,FALSE,TRUE,FALSE,FALSE,FALSE,MO,5
451,3000003541,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,28,675,132,2,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
452,3000003542,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,FALSE,TRUE,TRUE,29,737,646,5,FALSE,FALSE,TRUE,FALSE,TRUE,WK,4
453,3000003543,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,16,765,469,7,FALSE,TRUE,FALSE,FALSE,TRUE,MO,3
454,3000003544,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,21,817,919,5,TRUE,FALSE,FALSE,FALSE,TRUE,MO,2
455,3000003545,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,CL,CDE,FALSE,FALSE,FALSE,TRUE,23,720,998,8,FALSE,TRUE,TRUE,FALSE,FALSE,MO,5
456,3000003546,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,26,666,121,5,FALSE,FALSE,FALSE,FALSE,TRUE,WK,2
457,3000003547,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,6,923,700,4,FALSE,TRUE,FALSE,FALSE,FALSE,MO,6
458,3000003548,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,9,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,25,982,312,1,FALSE,TRUE,TRUE,FALSE,FALSE,MO,2
459,3000003549,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,11,378,826,2,TRUE,TRUE,TRUE,FALSE,TRUE,MO,1
460,3000003550,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,11,327,695,5,TRUE,TRUE,FALSE,FALSE,TRUE,MO,3
461,3000003551,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,23,223,758,10,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
462,3000003552,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,4,662,683,2,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
463,3000003553,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,3,155,332,9,FALSE,TRUE,FALSE,FALSE,FALSE,MO,2
464,3000003554,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,FALSE,4,215,445,9,FALSE,TRUE,FALSE,FALSE,FALSE,WK,5
465,3000003555,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,FALSE,TRUE,10,834,84,8,TRUE,FALSE,TRUE,FALSE,FALSE,MO,2
466,3000003556,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,22,200,877,5,FALSE,TRUE,TRUE,FALSE,TRUE,WK,2
467,3000003557,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,12,392,421,6,FALSE,FALSE,TRUE,FALSE,TRUE,MO,5
468,3000003558,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,21,321,183,2,TRUE,TRUE,TRUE,FALSE,FALSE,WK,2
469,3000003559,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,18,549,252,7,TRUE,TRUE,TRUE,FALSE,TRUE,MO,4
470,3000003560,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,7,661,831,2,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
471,3000003561,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,16,915,925,10,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
